transaction_id,customer_id,amount,timestamp,payment_method,merchant_category,status,gateway_code,failure_reason,is_retry,retry_count,original_transaction_id,recovered,recovered_amount,recovery_intervention
pay_235892,cust_105031,1000.0,2026-08-02 09:14:49.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_235893,cust_110968,2046.33,2026-08-02 09:16:35.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_235894,cust_102659,4999.0,2026-08-02 09:17:21.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_235895,cust_109173,14999.0,2026-08-02 09:20:20.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_235896,cust_111307,100.0,2026-08-02 09:22:27.546112,UPI,Gaming,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,none
pay_235897,cust_109836,12606.3,2026-08-02 09:24:23.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_235898,cust_111535,1999.0,2026-08-02 09:26:05.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_235899,cust_109212,12464.57,2026-08-02 09:27:02.546112,card,Edtech,captured,,,False,0,,False,0.0,none
pay_235900,cust_108009,7620.88,2026-08-02 09:27:58.546112,card,Financial Services,captured,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,True,7620.88,reminder
pay_235901,cust_101799,8928.51,2026-08-02 09:28:26.546112,netbanking,Financial Services,captured,,,False,0,,False,0.0,none
pay_235902,cust_107118,298.63,2026-08-02 09:29:48.546112,wallet,E-commerce,captured,,,False,0,,False,0.0,none
pay_235903,cust_109224,19931.01,2026-08-02 09:31:54.546112,card,Edtech,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,link
pay_235904,cust_108275,34266.89,2026-08-02 09:32:52.546112,card,Financial Services,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,none
pay_235905,cust_100446,1999.0,2026-08-02 09:35:04.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_235906,cust_111509,100.0,2026-08-02 09:36:54.546112,wallet,Gaming,captured,,,False,0,,False,0.0,none
pay_235907,cust_107192,6628.86,2026-08-02 09:39:36.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_235908,cust_104894,73420.68,2026-08-02 09:42:14.546112,card,Financial Services,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,none
pay_235909,cust_109792,2338.52,2026-08-02 09:45:00.546112,netbanking,Financial Services,captured,,,False,0,,False,0.0,none
pay_235910,cust_102614,100.0,2026-08-02 09:47:11.546112,UPI,Gaming,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,none
pay_235911,cust_111357,999.0,2026-08-02 09:47:37.546112,netbanking,SaaS,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,none
pay_235912,cust_103132,9999.0,2026-08-02 09:48:18.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_235913,cust_104788,12278.76,2026-08-02 09:50:51.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_235914,cust_111606,30848.51,2026-08-02 09:53:37.546112,UPI,Edtech,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,30848.51,retry
pay_235915,cust_107477,4999.0,2026-08-02 09:54:59.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_235916,cust_111678,48449.8,2026-08-02 09:55:42.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_235917,cust_110232,5489.62,2026-08-02 09:58:20.546112,UPI,E-commerce,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,5489.62,retry
pay_235918,cust_108015,1014.8,2026-08-02 09:59:45.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_235919,cust_108314,5000.0,2026-08-02 10:00:19.546112,card,Gaming,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,none
pay_235920,cust_110362,999.0,2026-08-02 10:03:17.546112,netbanking,SaaS,captured,,,False,0,,False,0.0,none
pay_235921,cust_107420,4999.0,2026-08-02 10:04:23.546112,UPI,SaaS,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,4999.0,retry
pay_235922,cust_103636,1000.0,2026-08-02 10:04:56.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_235923,cust_105050,1999.0,2026-08-02 10:05:36.546112,UPI,SaaS,failed,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,False,0.0,retry
pay_235924,cust_107378,10025.66,2026-08-02 10:08:07.546112,card,Edtech,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,none
pay_235925,cust_101634,29060.29,2026-08-02 10:10:45.546112,card,Edtech,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,none
pay_235926,cust_107983,1999.0,2026-08-02 10:13:22.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_235927,cust_103999,31661.38,2026-08-02 10:14:20.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_235928,cust_106522,17475.91,2026-08-02 10:14:38.546112,netbanking,Edtech,captured,,,False,0,,False,0.0,none
pay_235929,cust_103372,999.0,2026-08-02 10:17:10.546112,UPI,SaaS,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,none
pay_235930,cust_109597,19701.77,2026-08-02 10:19:15.546112,netbanking,Financial Services,failed,BAD_REQUEST_PAYMENT_CARD_BLOCKED,Card blocked by issuer bank,False,0,,False,0.0,link
pay_235931,cust_110642,76950.07,2026-08-02 10:19:31.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_235932,cust_111987,38671.09,2026-08-02 10:22:23.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_235933,cust_103862,999.0,2026-08-02 10:24:25.546112,UPI,SaaS,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,999.0,retry
pay_235934,cust_101756,201.64,2026-08-02 10:25:56.546112,card,E-commerce,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,none
pay_235935,cust_104858,24056.99,2026-08-02 10:27:54.546112,card,Edtech,captured,,,False,0,,False,0.0,none
pay_235936,cust_102484,100.0,2026-08-02 10:28:46.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_235937,cust_101343,500.0,2026-08-02 10:30:43.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_235938,cust_111215,9999.0,2026-08-02 10:32:50.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_235939,cust_108822,70683.57,2026-08-02 10:35:05.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_235940,cust_107493,9999.0,2026-08-02 10:35:56.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_235941,cust_100660,9999.0,2026-08-02 10:37:20.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_235942,cust_111045,27081.18,2026-08-02 10:39:27.546112,wallet,Edtech,captured,,,False,0,,False,0.0,none
pay_235943,cust_104645,25934.55,2026-08-02 10:41:45.546112,netbanking,Edtech,captured,,,False,0,,False,0.0,none
pay_235944,cust_103386,12422.41,2026-08-02 10:42:32.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_235945,cust_104134,1999.0,2026-08-02 10:42:52.546112,card,SaaS,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,none
pay_235946,cust_104819,9999.0,2026-08-02 10:43:16.546112,UPI,SaaS,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,none
pay_235947,cust_101924,2277.49,2026-08-02 10:43:56.546112,UPI,E-commerce,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,reminder
pay_235948,cust_107096,27524.37,2026-08-02 10:44:29.546112,UPI,Edtech,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,none
pay_235949,cust_106271,24306.39,2026-08-02 10:46:48.546112,UPI,Edtech,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,24306.39,retry
pay_235950,cust_104020,500.0,2026-08-02 10:48:02.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_235951,cust_111949,15574.98,2026-08-02 10:48:50.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_235952,cust_100005,1000.0,2026-08-02 10:49:21.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_235953,cust_107111,5000.0,2026-08-02 10:49:53.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_235954,cust_100211,4286.28,2026-08-02 10:51:26.546112,card,E-commerce,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,none
pay_235955,cust_107348,39439.16,2026-08-02 10:53:27.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_235956,cust_101342,2997.71,2026-08-02 10:54:03.546112,netbanking,E-commerce,captured,,,False,0,,False,0.0,none
pay_235957,cust_103332,38477.03,2026-08-02 10:54:30.546112,netbanking,Financial Services,captured,,,False,0,,False,0.0,none
pay_235958,cust_104974,195.18,2026-08-02 10:56:32.546112,UPI,E-commerce,failed,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,False,0.0,none
pay_235959,cust_107632,21045.88,2026-08-02 10:58:23.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_235960,cust_101623,67543.99,2026-08-02 10:59:17.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_235961,cust_106902,23575.27,2026-08-02 11:00:41.546112,UPI,Edtech,failed,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,False,0.0,retry
pay_235962,cust_108794,2735.42,2026-08-02 11:02:25.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_235963,cust_110201,25980.77,2026-08-02 11:03:12.546112,netbanking,Edtech,captured,,,False,0,,False,0.0,none
pay_235964,cust_111545,4229.31,2026-08-02 11:05:14.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_235965,cust_104081,4404.24,2026-08-02 11:06:04.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_235966,cust_107658,18053.44,2026-08-02 11:06:53.546112,card,Edtech,captured,,,False,0,,False,0.0,none
pay_235967,cust_103349,4999.0,2026-08-02 11:09:27.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_235968,cust_100474,500.0,2026-08-02 11:10:17.546112,netbanking,Gaming,captured,,,False,0,,False,0.0,none
pay_235969,cust_104062,2531.14,2026-08-02 11:13:09.546112,UPI,E-commerce,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,reminder
pay_235970,cust_111428,2521.67,2026-08-02 11:15:09.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_235971,cust_102480,100.0,2026-08-02 11:16:28.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_235972,cust_109998,5321.5,2026-08-02 11:17:26.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_235973,cust_102489,883.11,2026-08-02 11:18:01.546112,wallet,E-commerce,captured,,,False,0,,False,0.0,none
pay_235974,cust_109280,29256.2,2026-08-02 11:20:53.546112,UPI,Edtech,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,29256.2,retry
pay_235975,cust_100070,999.0,2026-08-02 11:22:08.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_235976,cust_109380,999.0,2026-08-02 11:24:51.546112,wallet,SaaS,failed,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,False,0.0,retry
pay_235977,cust_111054,5356.36,2026-08-02 11:27:51.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_235978,cust_108631,5000.0,2026-08-02 11:30:32.546112,card,Gaming,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,none
pay_235979,cust_107398,30087.64,2026-08-02 11:33:01.546112,UPI,Edtech,captured,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,True,30087.64,reminder
pay_235980,cust_110190,2972.28,2026-08-02 11:34:49.546112,netbanking,E-commerce,captured,,,False,0,,False,0.0,none
pay_235981,cust_103593,999.0,2026-08-02 11:35:25.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_235982,cust_105887,5000.0,2026-08-02 11:35:49.546112,UPI,Gaming,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,5000.0,retry
pay_235983,cust_102102,29251.4,2026-08-02 11:38:44.546112,card,Edtech,captured,,,False,0,,False,0.0,none
pay_235984,cust_110629,100.0,2026-08-02 11:41:28.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_235985,cust_100342,21952.46,2026-08-02 11:42:13.546112,netbanking,Edtech,failed,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,False,0.0,none
pay_235986,cust_102242,18913.64,2026-08-02 11:43:18.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_235987,cust_101347,5000.0,2026-08-02 11:43:58.546112,netbanking,Gaming,captured,,,False,0,,False,0.0,none
pay_235988,cust_104211,100.0,2026-08-02 11:46:22.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_235989,cust_104888,42245.75,2026-08-02 11:48:38.546112,card,Financial Services,failed,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,False,0.0,none
pay_235990,cust_107448,100.0,2026-08-02 11:49:11.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_235991,cust_105965,68169.46,2026-08-02 11:50:47.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_235992,cust_110220,3413.12,2026-08-02 11:53:12.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_235993,cust_103847,4999.0,2026-08-02 11:55:13.546112,netbanking,SaaS,captured,,,False,0,,False,0.0,none
pay_235994,cust_100136,15839.09,2026-08-02 11:57:34.546112,UPI,Edtech,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,none
pay_235995,cust_109472,14999.0,2026-08-02 11:58:51.546112,UPI,SaaS,failed,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,False,0.0,none
pay_235996,cust_103168,36702.53,2026-08-02 11:59:52.546112,netbanking,Financial Services,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,reminder
pay_235997,cust_100332,698.58,2026-08-02 12:01:39.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_235998,cust_107470,9999.0,2026-08-02 12:03:00.546112,netbanking,SaaS,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,reminder
pay_235999,cust_106440,9999.0,2026-08-02 12:04:50.546112,netbanking,SaaS,captured,,,False,0,,False,0.0,none
pay_236000,cust_109306,8527.84,2026-08-02 12:06:58.546112,UPI,Edtech,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,8527.84,retry
pay_236001,cust_102958,8501.04,2026-08-02 12:09:21.546112,netbanking,Edtech,captured,,,False,0,,False,0.0,none
pay_236002,cust_101829,1075.1,2026-08-02 12:10:29.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_236003,cust_102289,1999.0,2026-08-02 12:11:09.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_236004,cust_101088,100.0,2026-08-02 12:13:45.546112,UPI,Gaming,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,reminder
pay_236005,cust_105567,49859.23,2026-08-02 12:14:46.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_236006,cust_110332,22890.74,2026-08-02 12:16:46.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_236007,cust_104185,4999.0,2026-08-02 12:18:44.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_236008,cust_111935,45615.63,2026-08-02 12:19:25.546112,wallet,Financial Services,captured,,,False,0,,False,0.0,none
pay_236009,cust_102786,14480.58,2026-08-02 12:19:41.546112,UPI,Edtech,failed,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,False,0.0,none
pay_236010,cust_103708,7695.19,2026-08-02 12:20:05.546112,netbanking,Edtech,captured,,,False,0,,False,0.0,none
pay_236011,cust_103388,27509.09,2026-08-02 12:22:38.546112,card,Edtech,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,link
pay_236012,cust_108718,1000.0,2026-08-02 12:23:09.546112,wallet,Gaming,captured,,,False,0,,False,0.0,none
pay_236013,cust_105557,250.0,2026-08-02 12:24:10.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_236014,cust_107951,1999.0,2026-08-02 12:25:18.546112,netbanking,SaaS,captured,,,False,0,,False,0.0,none
pay_236015,cust_102625,21518.09,2026-08-02 12:28:04.546112,wallet,Edtech,captured,,,False,0,,False,0.0,none
pay_236016,cust_111850,1999.0,2026-08-02 12:28:19.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_236017,cust_104627,3147.75,2026-08-02 12:30:37.546112,card,E-commerce,captured,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,True,3147.75,reminder
pay_236018,cust_110040,1023.41,2026-08-02 12:30:54.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_236019,cust_101621,78967.35,2026-08-02 12:33:34.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_236020,cust_107840,49128.15,2026-08-02 12:36:13.546112,wallet,Financial Services,captured,,,False,0,,False,0.0,none
pay_236021,cust_100836,214.71,2026-08-02 12:38:44.546112,UPI,E-commerce,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,214.71,retry
pay_236022,cust_100198,49075.02,2026-08-02 12:40:16.546112,UPI,Financial Services,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,49075.02,retry
pay_236023,cust_103588,18010.55,2026-08-02 12:40:38.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_236024,cust_101021,24444.55,2026-08-02 12:42:45.546112,UPI,Financial Services,failed,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,False,0.0,none
pay_236025,cust_108869,12607.64,2026-08-02 12:45:03.546112,wallet,E-commerce,captured,,,False,0,,False,0.0,none
pay_236026,cust_103047,15475.54,2026-08-02 12:48:03.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_236027,cust_100045,31749.02,2026-08-02 12:49:11.546112,card,Edtech,captured,,,False,0,,False,0.0,none
pay_236028,cust_108896,59445.69,2026-08-02 12:50:47.546112,UPI,Financial Services,failed,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,False,0.0,retry
pay_236029,cust_101549,5000.0,2026-08-02 12:51:10.546112,UPI,Gaming,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,5000.0,retry
pay_236030,cust_111370,100.0,2026-08-02 12:53:29.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_236031,cust_103220,1000.0,2026-08-02 12:54:04.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_236032,cust_110278,999.0,2026-08-02 12:54:24.546112,netbanking,SaaS,captured,,,False,0,,False,0.0,none
pay_236033,cust_100231,24080.17,2026-08-02 12:54:46.546112,netbanking,Financial Services,captured,,,False,0,,False,0.0,none
pay_236034,cust_108445,9788.4,2026-08-02 12:56:22.546112,netbanking,Edtech,captured,,,False,0,,False,0.0,none
pay_236035,cust_111879,14999.0,2026-08-02 12:58:07.546112,UPI,SaaS,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,14999.0,retry
pay_236036,cust_107941,2198.8,2026-08-02 13:01:07.546112,netbanking,E-commerce,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,link
pay_236037,cust_110859,2033.85,2026-08-02 13:01:39.546112,card,E-commerce,failed,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,False,0.0,none
pay_236038,cust_110283,2019.53,2026-08-02 13:04:28.546112,UPI,E-commerce,failed,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,False,0.0,none
pay_236039,cust_104147,1000.0,2026-08-02 13:05:51.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_236040,cust_100763,1999.0,2026-08-02 13:07:16.546112,netbanking,SaaS,captured,,,False,0,,False,0.0,none
pay_236041,cust_102039,4999.0,2026-08-02 13:08:47.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_236042,cust_108606,7025.11,2026-08-02 13:10:07.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_236043,cust_102436,500.0,2026-08-02 13:12:54.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_236044,cust_108631,1000.0,2026-08-02 13:13:12.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_236045,cust_108587,999.0,2026-08-02 13:15:22.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_236046,cust_101485,19231.75,2026-08-02 13:16:39.546112,netbanking,Edtech,captured,,,False,0,,False,0.0,none
pay_236047,cust_109513,12515.91,2026-08-02 13:17:11.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_236048,cust_107755,2091.12,2026-08-02 13:18:40.546112,UPI,Financial Services,failed,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,False,0.0,retry
pay_236049,cust_107705,5000.0,2026-08-02 13:20:49.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_236050,cust_100542,11021.71,2026-08-02 13:22:22.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_236051,cust_103101,33838.08,2026-08-02 13:23:47.546112,wallet,Edtech,captured,,,False,0,,False,0.0,none
pay_236052,cust_110979,30838.66,2026-08-02 13:25:02.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_236053,cust_106251,1924.59,2026-08-02 13:27:12.546112,UPI,E-commerce,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,none
pay_236054,cust_105634,9999.0,2026-08-02 13:28:18.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_236055,cust_110978,100.0,2026-08-02 13:30:28.546112,netbanking,Gaming,captured,,,False,0,,False,0.0,none
pay_236056,cust_106134,1000.0,2026-08-02 13:31:54.546112,card,Gaming,captured,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,True,1000.0,reminder
pay_236057,cust_107264,4726.39,2026-08-02 13:32:40.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_236058,cust_106981,9999.0,2026-08-02 13:33:08.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_236059,cust_101075,2710.39,2026-08-02 13:34:51.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_236060,cust_105973,24411.9,2026-08-02 13:36:06.546112,card,Financial Services,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,none
pay_236061,cust_105087,37092.93,2026-08-02 13:36:26.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_236062,cust_109199,30390.1,2026-08-02 13:38:56.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_236063,cust_107481,8558.02,2026-08-02 13:39:14.546112,wallet,Financial Services,captured,,,False,0,,False,0.0,none
pay_236064,cust_100867,75680.78,2026-08-02 13:41:18.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_236065,cust_100598,21956.95,2026-08-02 13:41:58.546112,netbanking,Edtech,captured,,,False,0,,False,0.0,none
pay_236066,cust_103019,4999.0,2026-08-02 13:44:06.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_236067,cust_111413,65151.06,2026-08-02 13:46:51.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_236068,cust_105286,1000.0,2026-08-02 13:49:03.546112,netbanking,Gaming,captured,,,False,0,,False,0.0,none
pay_236069,cust_104073,73033.38,2026-08-02 13:49:58.546112,card,Financial Services,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,none
pay_236070,cust_111031,29945.91,2026-08-02 13:50:15.546112,netbanking,Edtech,captured,,,False,0,,False,0.0,none
pay_236071,cust_103997,46891.0,2026-08-02 13:51:25.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_236072,cust_104097,32400.69,2026-08-02 13:53:50.546112,card,Edtech,captured,,,False,0,,False,0.0,none
pay_236073,cust_107404,1999.0,2026-08-02 13:54:26.546112,netbanking,SaaS,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,none
pay_236074,cust_101510,65665.84,2026-08-02 13:55:25.546112,netbanking,Financial Services,captured,,,False,0,,False,0.0,none
pay_236075,cust_109154,14565.89,2026-08-02 13:57:49.546112,wallet,Edtech,captured,,,False,0,,False,0.0,none
pay_236076,cust_111619,30192.9,2026-08-02 13:59:36.546112,card,Edtech,captured,,,False,0,,False,0.0,none
pay_236077,cust_103308,14999.0,2026-08-02 14:01:41.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_236078,cust_103012,27970.78,2026-08-02 14:04:37.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_236079,cust_111145,4999.0,2026-08-02 14:05:34.546112,netbanking,SaaS,captured,,,False,0,,False,0.0,none
pay_236080,cust_107911,3045.86,2026-08-02 14:06:06.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_236081,cust_110623,1999.0,2026-08-02 14:06:25.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_236082,cust_104897,1269.41,2026-08-02 14:06:45.546112,UPI,E-commerce,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,1269.41,retry
pay_236083,cust_101073,996.01,2026-08-02 14:07:27.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_236084,cust_111893,1311.82,2026-08-02 14:09:15.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_236085,cust_108828,656.37,2026-08-02 14:10:28.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_236086,cust_108404,9299.71,2026-08-02 14:12:21.546112,netbanking,Edtech,captured,,,False,0,,False,0.0,none
pay_236087,cust_100308,10397.03,2026-08-02 14:12:50.546112,card,Edtech,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,none
